date,County,latitude,longitude,precipitation_amount_mm,air_temp_celsius,dew_point_air_temp_celsius,relative_humidity_precent,mean_sea_level_pressure,mean_hourly_wind_speed_knots,mean_hourly_wind_speed_kph,wind_gust_kph,wind_direction_degrees,wind_geo_direction
15/04/2024 01:00,Kerry,51.938,-10.241,0.1,9.8,6.6,80.47,1016,21.01,38.9,70.6,255.3,W
15/04/2024 02:00,Kerry,51.938,-10.241,0,9.7,7.7,87.35,1014,21.38,39.6,73.8,260.9,W
15/04/2024 03:00,Kerry,51.938,-10.241,0.4,9.8,7.9,87.96,1014,21.6,40,76.7,267,W
15/04/2024 04:00,Kerry,51.938,-10.241,0.4,9.4,7.5,87.92,1014,21.17,39.2,77.8,285.7,W
15/04/2024 05:00,Kerry,51.938,-10.241,0,8.9,6,82.03,1014,18.68,34.6,76.3,295.4,NW
15/04/2024 06:00,Kerry,51.938,-10.241,0,8.8,4.6,74.93,1014,18.68,34.6,62.3,299.6,NW
15/04/2024 07:00,Kerry,51.938,-10.241,0.1,7,4,81.21,1013,9.94,18.4,59.4,300,NW
15/04/2024 08:00,Kerry,51.938,-10.241,0,7.9,3.3,72.7,1016,18.85,34.9,63.4,305,NW
15/04/2024 09:00,Kerry,51.938,-10.241,0,7,3,75.68,1014,12.04,22.3,42.5,310,NW
15/04/2024 10:00,Kerry,51.938,-10.241,0,9,5,76.02,1015,8.96,16.6,68.4,290,W
15/04/2024 11:00,Kerry,51.938,-10.241,0,9,4,70.88,1016,14.96,27.7,55.4,300,NW
15/04/2024 12:00,Kerry,51.938,-10.241,0,9,4,70.88,1016,13.01,24.1,69.1,310,NW
15/04/2024 13:00,Kerry,51.938,-10.241,0,10,5,71.08,1017,12.04,22.3,44.6,290,W
15/04/2024 14:00,Kerry,51.938,-10.241,0,10,4,66.28,1017,14.96,27.7,51.8,300,NW
15/04/2024 15:00,Kerry,51.938,-10.241,0,10,3,61.77,1018,12.04,22.3,42.5,300,NW
15/04/2024 16:00,Kerry,51.938,-10.241,0,10,3,61.77,1018,13.01,24.1,42.5,300,NW
15/04/2024 17:00,Kerry,51.938,-10.241,0.1,9.1,1.4,58.54,1021,20.79,38.5,71.3,310.1,NW
15/04/2024 18:00,Kerry,51.938,-10.241,0,9.5,1.5,57.4,1021,21.17,39.2,72,314.2,NW
15/04/2024 19:00,Kerry,51.938,-10.241,0,9.2,2.6,63.35,1022,20.03,37.1,67,313.6,NW
15/04/2024 20:00,Kerry,51.938,-10.241,0.1,8.6,3,67.87,1022,18.85,34.9,67.7,320.6,NW
15/04/2024 21:00,Kerry,51.938,-10.241,0,8.4,1,59.64,1023,19.44,36,65.9,319.4,NW
15/04/2024 22:00,Kerry,51.938,-10.241,0,8.4,2.7,67.35,1023,17.5,32.4,64.4,314.2,NW
15/04/2024 23:00,Kerry,51.938,-10.241,0,8.2,3.5,72.24,1023,18.85,34.9,63.7,327,NW
15/04/2024 00:00,Galway,53.326,-9.901,0.8,9.8,7.6,86.18,1010,30.51,56.5,83.9,259.9,W
15/04/2024 01:00,Galway,53.326,-9.901,1.1,9.9,8.2,89.17,1009,30.51,56.5,84.2,262.1,W
15/04/2024 02:00,Galway,53.326,-9.901,0,9.7,6.7,81.57,1008,27.59,51.1,88.9,282,W
15/04/2024 03:00,Galway,53.326,-9.901,0.6,8.8,5.7,80.89,1009,30.13,55.8,89.3,292,W
15/04/2024 04:00,Galway,53.326,-9.901,0.1,8.7,3.9,71.83,1009,27.97,51.8,89.3,295.2,NW
15/04/2024 05:00,Galway,53.326,-9.901,0.1,8.1,4.4,77.48,1010,27,50,86,300.2,NW
15/04/2024 06:00,Galway,53.326,-9.901,0.1,8.2,3.9,74.3,1010,26.46,49,82.4,298.6,NW
15/04/2024 07:00,Galway,53.326,-9.901,0.1,7.9,3.8,75.3,1011,26.84,49.7,85,301.7,NW
15/04/2024 08:00,Galway,53.326,-9.901,0,7.7,4.1,77.96,1012,27,50,81.7,303,NW
15/04/2024 09:00,Galway,53.326,-9.901,0.1,7.8,3.9,76.35,1013,27,50,82.8,304.2,NW
15/04/2024 10:00,Galway,53.326,-9.901,0.1,7.6,3.8,76.86,1014,26.84,49.7,83.5,304.8,NW
15/04/2024 11:00,Galway,53.326,-9.901,0,7.6,3.8,76.86,1015,26.46,49,81.4,304.7,NW
15/04/2024 12:00,Galway,53.326,-9.901,0.1,7.5,4,78.48,1015,26.62,49.3,79.6,306.2,NW
15/04/2024 13:00,Galway,53.326,-9.901,0,8.3,3.3,70.75,1016,26.84,49.7,70.9,306.6,NW
15/04/2024 14:00,Galway,53.326,-9.901,0,8.2,3.5,72.24,1016,27.43,50.8,72.4,307.5,NW
15/04/2024 15:00,Galway,53.326,-9.901,0.1,8,3.8,74.79,1017,26.62,49.3,75.2,311.2,NW
15/04/2024 16:00,Galway,53.326,-9.901,0,8.9,2.7,65.11,1017,26.62,49.3,71.3,310.4,NW
15/04/2024 17:00,Galway,53.326,-9.901,0,9.1,2.8,64.69,1017,26.03,48.2,69.5,310.7,NW
15/04/2024 18:00,Galway,53.326,-9.901,0.2,9,3.3,67.47,1018,25.49,47.2,76.7,313.8,NW
15/04/2024 19:00,Galway,53.326,-9.901,0,8.9,3.9,70.86,1019,26.03,48.2,68.4,311.6,NW
15/04/2024 20:00,Galway,53.326,-9.901,0,9.2,3.5,67.52,1020,25.65,47.5,70.6,313.4,NW
15/04/2024 21:00,Galway,53.326,-9.901,0,9.3,3.7,68.02,1020,24.52,45.4,66.6,312.8,NW
15/04/2024 22:00,Galway,53.326,-9.901,0,9.4,3.7,67.56,1021,24.08,44.6,63.4,312.2,NW
15/04/2024 23:00,Galway,53.326,-9.901,0,9.3,4.1,69.95,1021,23.33,43.2,63.7,313.2,NW
15/04/2024 00:00,Dublin,53.428,-6.241,0,7.9,6,87.19,1008,9.94,18.4,37.1,230,SW
15/04/2024 01:00,Dublin,53.428,-6.241,0.1,7.9,5,81.35,1007,13.01,24.1,55.1,230,SW
15/04/2024 02:00,Dublin,53.428,-6.241,0.5,7.9,6,87.19,1004,13.99,25.9,59.4,220,SW
15/04/2024 03:00,Dublin,53.428,-6.241,1.2,7.9,6,87.19,1003,13.99,25.9,76,260,W
15/04/2024 04:00,Dublin,53.428,-6.241,2,6,4,87,1004,20.03,37.1,68.8,290,W
15/04/2024 05:00,Dublin,53.428,-6.241,0.2,5,3,86.9,1003,19.06,35.3,68.8,270,W
15/04/2024 06:00,Dublin,53.428,-6.241,0,5,2,80.94,1004,21.01,38.9,57.6,280,W
15/04/2024 07:00,Dublin,53.428,-6.241,0,4,1,80.8,1005,19.06,35.3,56.9,280,W
15/04/2024 08:00,Dublin,53.428,-6.241,0,5,2,80.94,1006,18.09,33.5,51.8,270,W
15/04/2024 09:00,Dublin,53.428,-6.241,0,6,2,75.52,1006,21.01,38.9,59.4,270,W
15/04/2024 10:00,Dublin,53.428,-6.241,0.1,7,2,70.49,1006,26.03,48.2,70.6,280,W
15/04/2024 11:00,Dublin,53.428,-6.241,0.1,6.9,2.9,75.69,1008,27.97,51.8,72.3,280,W
15/04/2024 12:00,Dublin,53.428,-6.241,0.1,7.9,2,65.84,1008,27,50,70.6,290,W
15/04/2024 13:00,Dublin,53.428,-6.241,0.2,9,2,61.53,1008,24.08,44.6,63,300,NW
15/04/2024 14:00,Dublin,53.428,-6.241,0,6.9,4.9,87.09,1009,24.08,44.6,74.2,290,W
15/04/2024 15:00,Dublin,53.428,-6.241,0,8.9,3.9,70.9,1009,27.97,51.8,57.6,290,W
15/04/2024 16:00,Dublin,53.428,-6.241,0,9,2,61.53,1009,26.03,48.2,68.4,290,W
15/04/2024 17:00,Dublin,53.428,-6.241,0,9,2.9,66.05,1010,24.08,44.6,57.6,290,W
15/04/2024 18:00,Dublin,53.428,-6.241,0,9,2.9,66.05,1010,25.06,46.4,68.4,280,W
15/04/2024 19:00,Dublin,53.428,-6.241,0,8.9,2.9,66.06,1010,27,50,72.4,280,W
15/04/2024 20:00,Dublin,53.428,-6.241,0,7.9,4,75.86,1011,24.08,44.6,64.8,280,W
15/04/2024 21:00,Dublin,53.428,-6.241,0,7.9,4,75.85,1012,21.01,38.9,65.2,290,W
15/04/2024 22:00,Dublin,53.428,-6.241,0,7,5,87.09,1013,21.98,40.7,59,280,W
15/04/2024 23:00,Dublin,53.428,-6.241,0,7,5,87.09,1014,18.09,33.5,52.6,280,W
15/04/2024 00:00,Cork,51.847,-8.486,0,7,6,93.35,1014,9.94,18.4,42.5,230,SW
15/04/2024 01:00,Cork,51.847,-8.486,0,8,7,93.4,1013,14.96,27.7,48.6,250,W
15/04/2024 02:00,Cork,51.847,-8.486,0,8,7,93.4,1012,14.96,27.7,52.9,250,W
15/04/2024 03:00,Cork,51.847,-8.486,0,9,7,87.28,1010,19.06,35.3,62.6,250,W
15/04/2024 04:00,Cork,51.847,-8.486,0,9,7,87.28,1009,17.12,31.7,57.6,250,W
15/04/2024 05:00,Cork,51.847,-8.486,0.3,8,6,87.19,1009,24.08,44.6,63,290,W
15/04/2024 06:00,Cork,51.847,-8.486,0,7,3,75.68,1010,25.06,46.4,68.4,300,NW
15/04/2024 07:00,Cork,51.847,-8.486,0,6,2,75.51,1011,21.01,38.9,52.6,300,NW
15/04/2024 08:00,Cork,51.847,-8.486,0,7,1,65.61,1012,22.95,42.5,63,300,NW
15/04/2024 09:00,Cork,51.847,-8.486,0,6.9,2,70.49,1012,20.03,37.1,42.5,300,NW
15/04/2024 10:00,Cork,51.847,-8.486,0,8,2,65.84,1013,21.98,40.7,62.6,290,W
15/04/2024 11:00,Cork,51.847,-8.486,0,7,3,75.68,1014,19.06,35.3,63,310,NW
15/04/2024 12:00,Cork,51.847,-8.486,0,7,2,70.49,1014,21.01,38.9,57.6,310,NW
15/04/2024 13:00,Cork,51.847,-8.486,0,9,0,53.28,1015,20.03,37.1,44.6,290,W
15/04/2024 14:00,Cork,51.847,-8.486,0,9,3,66.06,1015,20.03,37.1,51.8,290,W
15/04/2024 15:00,Cork,51.847,-8.486,0,9,2,61.53,1016,21.98,40.7,42.5,290,W
15/04/2024 16:00,Cork,51.847,-8.486,0,9,1,57.27,1016,20.03,37.1,55.4,300,NW
15/04/2024 17:00,Cork,51.847,-8.486,0,8,4,75.85,1017,18.09,33.5,68,310,NW
15/04/2024 18:00,Cork,51.847,-8.486,0,9,2,61.53,1017,19.06,35.3,55.4,300,NW
15/04/2024 19:00,Cork,51.847,-8.486,0,8,2,65.84,1018,20.03,37.1,55.4,310,NW
15/04/2024 20:00,Cork,51.847,-8.486,0,7,2,70.49,1019,14.96,27.7,60.5,310,NW
15/04/2024 21:00,Cork,51.847,-8.486,0,7,2,70.49,1019,12.04,22.3,51.8,290,W
15/04/2024 22:00,Cork,51.847,-8.486,0,7,3,75.68,1020,13.01,24.1,45.7,290,W
15/04/2024 23:00,Cork,51.847,-8.486,0,7,1,65.61,1020,17.12,31.7,45.7,300,NW
15/04/2024 00:00,Clare,52.69,-8.918,0,10,8,87.38,1011,17.12,31.7,54,250,W
15/04/2024 01:00,Clare,52.69,-8.918,0.2,10,7,81.61,1010,27,50,72.4,230,SW
15/04/2024 02:00,Clare,52.69,-8.918,0,10,8,87.38,1009,27.97,51.8,76,240,SW
15/04/2024 03:00,Clare,52.69,-8.918,0.7,10,7,81.61,1008,25.06,46.4,66.6,250,W
15/04/2024 04:00,Clare,52.69,-8.918,0.4,8,5,81.35,1009,20.03,37.1,61.2,270,W
15/04/2024 05:00,Clare,52.69,-8.918,0.2,7,3,75.68,1009,13.99,25.9,72.7,280,W
15/04/2024 06:00,Clare,52.69,-8.918,0.1,6,4,87,1010,13.01,24.1,66.6,270,W
15/04/2024 07:00,Clare,52.69,-8.918,0.1,7,1,65.62,1011,17.12,31.7,47.2,280,W
15/04/2024 08:00,Clare,52.69,-8.918,0,7,2,70.49,1012,17.12,31.7,60.8,280,W
15/04/2024 09:00,Clare,52.69,-8.918,0.1,7.9,2,65.84,1012,19.06,35.3,59.4,290,W
15/04/2024 10:00,Clare,52.69,-8.918,0.2,9,2,61.53,1013,22.95,42.5,68.4,290,W
15/04/2024 11:00,Clare,52.69,-8.918,0,9,1,57.27,1014,21.98,40.7,59.4,300,NW
15/04/2024 12:00,Clare,52.69,-8.918,0,9.9,2,57.53,1014,21.98,40.7,74.2,280,W
15/04/2024 13:00,Clare,52.69,-8.918,0.1,8,3,70.69,1015,24.08,44.6,44.6,280,W
15/04/2024 14:00,Clare,52.69,-8.918,0,10,3,61.77,1015,25.06,46.4,51.8,290,W
15/04/2024 15:00,Clare,52.69,-8.918,0.1,10,3,61.77,1016,22.95,42.5,42.5,290,W
15/04/2024 16:00,Clare,52.69,-8.918,0.1,10,2,57.53,1016,26.03,48.2,42.5,290,W
15/04/2024 17:00,Clare,52.69,-8.918,0,9,4,70.88,1017,21.01,38.9,65.5,290,W
15/04/2024 18:00,Clare,52.69,-8.918,0,10,3,61.77,1017,25.06,46.4,65.2,290,W
15/04/2024 19:00,Clare,52.69,-8.918,0,9,3,66.06,1018,26.03,48.2,61.2,290,W
15/04/2024 20:00,Clare,52.69,-8.918,0,9,2,61.53,1018,15.93,29.5,50,290,W
15/04/2024 21:00,Clare,52.69,-8.918,0,9,3,66.06,1019,17.12,31.7,55.1,290,W
15/04/2024 22:00,Clare,52.69,-8.918,0,8,3,70.69,1020,14.96,27.7,50.4,280,W
15/04/2024 23:00,Clare,52.69,-8.918,0,9,4,70.88,1020,13.99,25.9,45.7,290,W
15/04/2024 00:00,Cavan,54.051,-7.31,0.7,7.4,5.5,87.74,1007,15.34,28.4,49.3,225.3,SW
15/04/2024 01:00,Cavan,54.051,-7.31,1.4,8,6.2,88.4,1005,18.85,34.9,68.4,235.9,SW
15/04/2024 02:00,Cavan,54.051,-7.31,0,7.7,5.5,85.96,1004,17.71,32.8,67.7,259.8,W
15/04/2024 03:00,Cavan,54.051,-7.31,0.8,7.1,4.2,81.8,1004,15.17,28.1,65.2,269.6,W
15/04/2024 04:00,Cavan,54.051,-7.31,0.3,6,2.6,78.81,1004,15.55,28.8,61.2,283.1,W
15/04/2024 05:00,Cavan,54.051,-7.31,0.1,5,1.9,80.36,1005,15.77,29.2,59.4,285.4,W
15/04/2024 06:00,Cavan,54.051,-7.31,0.2,4.5,1.5,80.87,1005,14.58,27,58.3,281.6,W
15/04/2024 07:00,Cavan,54.051,-7.31,0.1,4.3,1.7,83.19,1006,11.88,22,46.4,276.4,W
15/04/2024 08:00,Cavan,54.051,-7.31,0,4.5,2.2,85.01,1006,12.85,23.8,49,273,W
15/04/2024 09:00,Cavan,54.051,-7.31,0.8,5.1,2.6,83.88,1007,13.99,25.9,56.9,281.1,W
15/04/2024 10:00,Cavan,54.051,-7.31,0.8,5.8,2.7,80.47,1008,15.34,28.4,59.4,291.3,W
15/04/2024 11:00,Cavan,54.051,-7.31,0.6,6.4,2.3,75.04,1009,16.52,30.6,65.9,294.8,NW
15/04/2024 12:00,Cavan,54.051,-7.31,0.3,6.9,1.9,70.47,1009,18.47,34.2,73.1,299,NW
15/04/2024 13:00,Cavan,54.051,-7.31,0.2,7.8,1.9,66.27,1010,19.06,35.3,71.6,298,NW
15/04/2024 14:00,Cavan,54.051,-7.31,0,7.9,1.9,65.82,1010,18.47,34.2,72.4,298.4,NW
15/04/2024 15:00,Cavan,54.051,-7.31,0.1,8.1,1.4,62.64,1010,20.63,38.2,69.8,302.7,NW
15/04/2024 16:00,Cavan,54.051,-7.31,0.1,8.3,1.5,62.24,1010,20.2,37.4,69.8,300.2,NW
15/04/2024 17:00,Cavan,54.051,-7.31,0.1,8,2.2,66.78,1011,19.06,35.3,71.3,298.9,NW
15/04/2024 18:00,Cavan,54.051,-7.31,0.1,8,2.8,69.69,1011,18.68,34.6,75.2,297.7,NW
15/04/2024 19:00,Cavan,54.051,-7.31,0.3,8,4.4,78.01,1012,15.77,29.2,52.9,295.9,NW
15/04/2024 20:00,Cavan,54.051,-7.31,0,7.9,4.5,79.09,1013,14.58,27,59.8,296.5,NW
15/04/2024 21:00,Cavan,54.051,-7.31,0,7.7,4.7,81.31,1013,12.85,23.8,48.2,298.3,NW
15/04/2024 22:00,Cavan,54.051,-7.31,0.1,7.6,4.8,82.43,1015,11.29,20.9,42.1,301.1,NW
15/04/2024 23:00,Cavan,54.051,-7.31,0,7.4,5,84.74,1015,10.1,18.7,37.1,298,NW
15/04/2024 00:00,Carlow,52.861,-6.915,0,8,6,87.19,1008,16.31,30.2,37.1,236,SW
15/04/2024 01:00,Carlow,52.861,-6.915,0.1,8,5,81.35,1006.4,18.09,33.5,56.9,230,SW
15/04/2024 02:00,Carlow,52.861,-6.915,0,8,6,87.19,1004,19.06,35.3,59.4,226,SW
15/04/2024 03:00,Carlow,52.861,-6.915,0.6,8,6,87.19,1003,21.65,40.1,76,247,SW
15/04/2024 04:00,Carlow,52.861,-6.915,1.5,6,4,87,1004,20.03,37.1,73.8,284,W
15/04/2024 05:00,Carlow,52.861,-6.915,0.1,5.6,3.6,86.96,1003.6,19.66,36.4,73.8,264,W
15/04/2024 06:00,Carlow,52.861,-6.915,0,5,2.6,84.68,1004.6,18.52,34.3,57.6,274,W
15/04/2024 07:00,Carlow,52.861,-6.915,0,4,1.6,84.56,1005,17.82,33,52.6,274,W
15/04/2024 08:00,Carlow,52.861,-6.915,0,5.2,2.2,80.97,1007.1,17.23,31.9,44.4,276,W
15/04/2024 09:00,Carlow,52.861,-6.915,0,6.2,2.7,78.08,1007.8,18.36,34,52,274,W
15/04/2024 10:00,Carlow,52.861,-6.915,0,7.2,2,69.19,1007.8,22.14,41,64.9,288,W
15/04/2024 11:00,Carlow,52.861,-6.915,0,6.6,3,77.7,1009.5,19.87,36.8,59.9,302,NW
15/04/2024 12:00,Carlow,52.861,-6.915,0,8,2.5,68.43,1009.1,21.87,40.5,64,295,NW
15/04/2024 13:00,Carlow,52.861,-6.915,0,9.2,1.7,59.25,1009.8,21.82,40.4,64.8,293,NW
15/04/2024 14:00,Carlow,52.861,-6.915,0,7.3,3.8,78.2,1010.1,21.11,39.1,62,293,NW
15/04/2024 15:00,Carlow,52.861,-6.915,0,7.3,3.8,78.28,1010.8,20.68,38.3,56.8,298,NW
15/04/2024 16:00,Carlow,52.861,-6.915,0,9.2,3,64.89,1010.8,19.55,36.2,57,298,NW
15/04/2024 17:00,Carlow,52.861,-6.915,0,9.7,2.2,59.68,1011.1,21.01,38.9,57.6,295,NW
15/04/2024 18:00,Carlow,52.861,-6.915,0,9,2.5,63.93,1011.8,21.49,39.8,61.9,288,W
15/04/2024 19:00,Carlow,52.861,-6.915,0,8.3,3,68.96,1010.6,25.81,47.8,71.2,280,W
15/04/2024 20:00,Carlow,52.861,-6.915,0,7.5,3.4,75.35,1012.5,19.98,37,58.7,288,W
15/04/2024 21:00,Carlow,52.861,-6.915,0,8,3.7,74.42,1013.5,19.98,37,60.1,291,W
15/04/2024 22:00,Carlow,52.861,-6.915,0,7,5,87.09,1013.6,20.14,37.3,63.4,280,W
15/04/2024 23:00,Carlow,52.861,-6.915,0,7,5,87.09,1014,17.44,32.3,65.2,274,W
15/04/2024 00:00,Donegal,55.372,-7.339,2.1,7.5,5,84.16,1002,17.87,33.1,66.6,251.8,W
15/04/2024 01:00,Donegal,55.372,-7.339,0.7,7.3,5.2,86.52,1000,18.25,33.8,70.6,260.4,W
15/04/2024 02:00,Donegal,55.372,-7.339,0,6.5,3.9,83.46,1000,19.66,36.4,72.7,277.7,W
15/04/2024 03:00,Donegal,55.372,-7.339,0.6,5.9,3.4,83.98,1001,17.87,33.1,70.2,277.2,W
15/04/2024 04:00,Donegal,55.372,-7.339,0.7,5.2,2.8,84.49,1001,19.06,35.3,68.4,278.7,W
15/04/2024 05:00,Donegal,55.372,-7.339,0.9,5.3,2.2,80.4,1001,19.22,35.6,72,280,W
15/04/2024 06:00,Donegal,55.372,-7.339,0.7,5,2.6,84.47,1001,20.2,37.4,75.6,283.6,W
15/04/2024 07:00,Donegal,55.372,-7.339,0.6,6,3,81.07,1001,13.99,25.9,77.4,260,W
15/04/2024 08:00,Donegal,55.372,-7.339,0,4.3,3.1,91.94,1001.2,13.39,24.8,76.7,278,W
15/04/2024 09:00,Donegal,55.372,-7.339,1,6.8,3.9,82.31,1002.2,12.69,23.5,64.8,290,W
15/04/2024 10:00,Donegal,55.372,-7.339,0.8,7,3,75.68,1002.4,20.41,37.8,56.9,298,NW
15/04/2024 11:00,Donegal,55.372,-7.339,0.6,6.6,2.3,73.82,1003.9,25.76,47.7,73.4,298,NW
15/04/2024 12:00,Donegal,55.372,-7.339,1,8.8,3,66.78,1004.9,22.95,42.5,59.4,300,NW
15/04/2024 13:00,Donegal,55.372,-7.339,0.4,8.4,3.1,69.11,1004.9,25.65,47.5,65.8,297,NW
15/04/2024 14:00,Donegal,55.372,-7.339,0,9,3.3,67.67,1005.7,26.08,48.3,66.6,297,NW
15/04/2024 15:00,Donegal,55.372,-7.339,0.4,8.5,5.4,81.19,1005.7,24.62,45.6,74.2,290,W
15/04/2024 16:00,Donegal,55.372,-7.339,0.7,9,6.1,82.39,1005.9,23.38,43.3,63,297,NW
15/04/2024 17:00,Donegal,55.372,-7.339,0.8,9.8,6.8,81.59,1005.4,23.87,44.2,64.8,298,NW
15/04/2024 18:00,Donegal,55.372,-7.339,0.6,9.1,6.6,83.86,1006.4,19.01,35.2,51.8,316,NW
15/04/2024 19:00,Donegal,55.372,-7.339,0.4,9.8,6,77.19,1007.4,20.03,37.1,65.5,314,NW
15/04/2024 20:00,Donegal,55.372,-7.339,0,10,7,81.61,1010,17.12,31.7,65.9,310,NW
15/04/2024 21:00,Donegal,55.372,-7.339,0.1,9,6,81.48,1011,14.96,27.7,46.4,310,NW
15/04/2024 22:00,Donegal,55.372,-7.339,0.1,8.5,5.5,81.41,1013,13.82,25.6,54,315,NW
15/04/2024 23:00,Donegal,55.372,-7.339,0.3,8.3,5.8,84.26,1014,12.42,23,53.3,314.9,NW
16/04/2024 00:00,Westmeath,53.537,-7.362,0,7,5.5,90.5,1014.6,14.31,26.5,45.4,264,W
16/04/2024 01:00,Westmeath,53.537,-7.362,0,6.4,5,90.46,1015.6,15.39,28.5,38.9,274,W
16/04/2024 02:00,Westmeath,53.537,-7.362,0,6.5,5,89.81,1015.6,12.91,23.9,38.9,274,W
16/04/2024 03:00,Westmeath,53.537,-7.362,0,7,5,87.09,1015.6,13.34,24.7,37.4,269,W
16/04/2024 04:00,Westmeath,53.537,-7.362,0,7,5,87.09,1016,14.96,27.7,39.2,274,W
16/04/2024 05:00,Westmeath,53.537,-7.362,0.1,6.4,5,90.46,1016,13.88,25.7,41,274,W
16/04/2024 06:00,Westmeath,53.537,-7.362,0.2,6.5,5,89.81,1016.6,12.91,23.9,40.7,270,W
16/04/2024 07:00,Westmeath,53.537,-7.362,0.1,6.4,5,90.46,1017,13.34,24.7,37.8,280,W
16/04/2024 08:00,Westmeath,53.537,-7.362,0,7,5.5,90.5,1017.6,12.2,22.6,38.5,284,W
16/04/2024 09:00,Westmeath,53.537,-7.362,0.1,7,5,87.09,1018,14.2,26.3,37.4,300,NW
16/04/2024 10:00,Westmeath,53.537,-7.362,0,7.8,5.5,85.13,1018,14.74,27.3,43.2,284,W
16/04/2024 11:00,Westmeath,53.537,-7.362,0.1,9,4.5,73.68,1018.6,13.45,24.9,44.6,294,NW
16/04/2024 12:00,Westmeath,53.537,-7.362,0.2,9.3,4.5,71.99,1019,13.77,25.5,43.9,309,NW
16/04/2024 13:00,Westmeath,53.537,-7.362,0.2,12,5,62.24,1019,13.77,25.5,36.7,310,NW
16/04/2024 14:00,Westmeath,53.537,-7.362,0,10.5,4.5,66.4,1019,15.28,28.3,37.1,294,NW
16/04/2024 15:00,Westmeath,53.537,-7.362,0.3,12,4.4,59.89,1019,10.42,19.3,36,300,NW
16/04/2024 16:00,Westmeath,53.537,-7.362,0.2,10.6,2.8,58.69,1019,16.15,29.9,36.7,320,NW
16/04/2024 17:00,Westmeath,53.537,-7.362,0.2,10.2,3.3,62.41,1019.4,12.2,22.6,37.8,310,NW
16/04/2024 18:00,Westmeath,53.537,-7.362,0,10.4,4,64.32,1019,11.23,20.8,38.5,311,NW
16/04/2024 19:00,Westmeath,53.537,-7.362,0,9.5,3.8,67.8,1019.6,9.67,17.9,37.4,317,NW
16/04/2024 20:00,Westmeath,53.537,-7.362,0,9,3.4,68.18,1020,9.94,18.4,38.5,310,NW
16/04/2024 21:00,Westmeath,53.537,-7.362,0,7.5,3,72.88,1020,9.34,17.3,35.3,299,NW
16/04/2024 22:00,Westmeath,53.537,-7.362,0,5.4,2.4,81,1021,8.32,15.4,32.4,289,W
16/04/2024 23:00,Westmeath,53.537,-7.362,0,5.4,3,84.23,1021,7.45,13.8,30.2,289,W
16/04/2024 00:00,Tipperary,53.035,-8.009,0,9,4,70.88,1020,13.99,25.9,45.7,290,W
16/04/2024 01:00,Tipperary,53.035,-8.009,0,9,4,70.88,1021,14.96,27.7,36.7,290,W
16/04/2024 02:00,Tipperary,53.035,-8.009,0,9,4,70.88,1021,18.09,33.5,38.9,290,W
16/04/2024 03:00,Tipperary,53.035,-8.009,0,9,4,70.88,1021,13.99,25.9,40.7,290,W
16/04/2024 04:00,Tipperary,53.035,-8.009,0,9,3,66.06,1020,14.96,27.7,40.7,290,W
16/04/2024 05:00,Tipperary,53.035,-8.009,0.1,8,3,70.69,1021,12.04,22.3,40,300,NW
16/04/2024 06:00,Tipperary,53.035,-8.009,0,8,3,70.69,1021,11.07,20.5,41,300,NW
16/04/2024 07:00,Tipperary,53.035,-8.009,0,8,3,70.69,1021,9.94,18.4,35.6,290,W
16/04/2024 08:00,Tipperary,53.035,-8.009,0,9,3,66.06,1021,12.04,22.3,36,300,NW
16/04/2024 09:00,Tipperary,53.035,-8.009,0,9,4,70.88,1022,8.96,16.6,36.7,310,NW
16/04/2024 10:00,Tipperary,53.035,-8.009,0,10,3,61.77,1022,14.96,27.7,40.3,300,NW
16/04/2024 11:00,Tipperary,53.035,-8.009,0,11,4,62,1022,13.01,24.1,43.9,300,NW
16/04/2024 12:00,Tipperary,53.035,-8.009,0,12,3,54.08,1022,14.96,27.7,42.1,310,NW
16/04/2024 13:00,Tipperary,53.035,-8.009,0,11,3,57.78,1022,13.99,25.9,39.6,310,NW
16/04/2024 14:00,Tipperary,53.035,-8.009,0,12,3,54.08,1022,13.99,25.9,40.7,290,W
16/04/2024 15:00,Tipperary,53.035,-8.009,0,12,3,54.08,1022,14.96,27.7,41,310,NW
16/04/2024 16:00,Tipperary,53.035,-8.009,0,12,3,54.08,1022,15.93,29.5,43.2,310,NW
16/04/2024 17:00,Tipperary,53.035,-8.009,0,12,4,58.04,1022,15.93,29.5,42.8,290,W
16/04/2024 18:00,Tipperary,53.035,-8.009,0,11,3,57.78,1023,12.04,22.3,40.7,310,NW
16/04/2024 19:00,Tipperary,53.035,-8.009,0,10,4,66.28,1023,13.99,25.9,36,300,NW
16/04/2024 20:00,Tipperary,53.035,-8.009,0,10,3,61.77,1023,12.04,22.3,37.1,300,NW
16/04/2024 21:00,Tipperary,53.035,-8.009,0,9,4,70.88,1024,7.99,14.8,31,310,NW
16/04/2024 22:00,Tipperary,53.035,-8.009,0,8,4,75.85,1024,7.02,13,26.3,300,NW
16/04/2024 23:00,Tipperary,53.035,-8.009,0,8,5,81.35,1024,9.94,18.4,24.8,310,NW
16/04/2024 00:00,Roscommon,53.727,-7.981,0,7.6,5.1,84.18,1017,10.48,19.4,39.2,298.2,NW
16/04/2024 01:00,Roscommon,53.727,-7.981,0,7.9,5.8,86.58,1018,9.5,17.6,31,295.8,NW
16/04/2024 02:00,Roscommon,53.727,-7.981,0,7.8,5.8,87.17,1018,9.72,18,31.3,294.9,NW
